Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Cart_Abandonment_Rate_log,Discount_Usage_Rate_log,Recency,Frequency,Monetary,Engagement_Index,Support_Intensity,Purchase_to_Login_Ratio,Discount_to_Order_Value,Return_to_Purchase_Ratio,Signup_Quarter_Num,Lifetime_Value_Squared,High_Returns_Flag,Cross_Channel_Engagement,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,City_Bangalore,City_Berlin,City_Birmingham,City_Brisbane,City_Calgary,City_Chennai,City_Chicago,City_Cologne,City_Delhi,City_Frankfurt,City_Glasgow,City_Hamburg,City_Houston,City_Hyderabad,City_Kyoto,City_Leeds,City_London,City_Los Angeles,City_Lyon,City_Manchester,City_Marseille,City_Melbourne,City_Montreal,City_Mumbai,City_Munich,City_Nagoya,City_New York,City_Nice,City_Osaka,City_Ottawa,City_Paris,City_Perth,City_Phoenix,City_Sydney,City_Tokyo,City_Toronto,City_Toulouse,City_Vancouver,City_Yokohama,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4,Membership_Stage_Growing,Membership_Stage_Newbie,Seasonal_Activity_Low,Seasonal_Activity_Moderate,Seasonal_Activity_Peak,Cluster,Segment_Name,Anomaly_Flag
24.0,9.8,14.0,21.4,9.9,70.9,6.0,8.0,109.81,59.0,37.8,4.9,14.3,4.0,2.0,52.1,12.0,3.0,759.39,1446.0,0,4.275276264727001,3.6584202466292277,306.0,0.8162432404856648,878.48,14.367868169913917,0.4444444444444444,0.5333333333333333,0.34112444725205304,0.5444444444444445,2,576673.1721,0,625.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cost-Sensitive,0
49.0,1.0,12.0,21.7,7.6,57.4,3.0,13.0,119.7,57.0,38.3,2.6,3.5,5.0,2.0,11.1,22.3,1.0,1827.59,2172.0,0,4.067315889834181,3.6712245188752153,308.0,12.987012987012989,1556.1000000000001,12.555042602527136,0.35714285714285715,1.0,0.3173156586578293,0.18571428571428572,2,3340085.2081,0,247.53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
48.0,0.7,0.0,20.48,4.4,67.4,0.0,6.0,93.53,83.0,25.2,3.2,7.2,4.0,0.0,0.0,5.3,1.0,554.7,1014.0,1,4.225372824628505,3.265759410767051,282.0,8.559201141226819,561.1800000000001,0.0,0.5714285714285714,6.0,0.26658203744842907,0.4571428571428572,1,307692.09,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,Cost-Sensitive,0
42.0,6.4,4.0,22.8,9.4,58.2,3.0,11.0,178.85,9.0,45.9,5.4,0.0,9.0,3.0,13.3,15.3,2.0,1673.1,161.0,0,4.0809215418899605,3.8480176754522337,356.0,1.7184814872676142,1967.35,9.499649109846766,0.75,2.2,0.25521267723102586,0.45,1,2799263.61,0,203.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cost-Sensitive,0
18.0,2.0,19.0,41.1,13.9,48.2,7.0,20.0,86.03,65.0,31.6,16.85,34.9,3.0,4.0,45.46,23.860000000000003,2.0,1689.82,3067.0,0,3.8958936234982624,3.484312288372662,300.0,9.995002498750626,1720.6,22.141314852194593,0.14285714285714285,1.0,0.36309318625761233,0.8023809523809524,2,2855491.6324,1,1084.6756000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
33.0,4.5,4.0,35.6,6.4,45.9,5.0,12.0,191.05,8.0,85.3,5.4,23.6,11.0,3.0,28.139999999999997,21.3,1.0,2462.84,1303.0,1,3.8480176754522337,4.457829598089382,357.0,2.6660742057320594,2292.6000000000004,9.695346192848302,0.8461538461538461,2.4,0.44415516792501947,0.4153846153846154,1,6065580.865600001,0,599.382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
23.0,2.4,17.0,24.7,9.0,53.1,2.0,8.0,92.75,14.0,4.9,10.7,16.4,4.0,1.0,13.5,14.64,2.0,702.6,2186.0,1,3.9908341858524357,1.7749523509116738,351.0,3.331945022907122,742.0,15.57624589930115,0.4444444444444444,0.4444444444444444,0.05226666666666667,1.1888888888888889,1,493646.76,1,197.64000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
52.0,0.3,11.0,30.1,8.6,53.3,3.0,11.0,157.99,2.0,47.9,1.5,36.9,7.0,5.0,12.2,20.3,4.0,1966.15,1918.0,1,3.9945242269398897,3.8897773964808264,363.0,36.544850498338874,1737.89,14.173786194611042,0.5833333333333334,0.9166666666666666,0.30127680986225547,0.125,3,3865745.8225000002,0,247.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,Cost-Sensitive,0
30.0,3.9,15.0,25.9,8.9,55.0,4.0,16.900000000000002,150.44,4.0,64.92,16.85,26.3,7.0,3.0,9.78,13.0,4.0,1734.09,667.0,0,4.02535169073515,4.188441885601216,361.0,4.332222507049475,2542.436,15.121458315152141,0.39106145251396646,1.0562500000000001,0.42868462757527737,0.941340782122905,4,3007068.1281,1,127.13999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
24.0,1.3,8.0,26.3,4.6,46.4,2.0,6.5,74.41,21.0,34.2,1.1,15.2,6.0,2.0,13.3,13.6,1.0,371.8,669.0,0,3.858622228701031,3.5610460826040513,344.0,4.996156802459646,483.66499999999996,9.89162983305608,0.8,0.7222222222222222,0.4535207532157539,0.14666666666666667,4,138235.24000000002,0,180.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
38.0,5.0,3.0,13.5,6.3,47.6,5.0,5.0,97.87,63.0,6.2,5.4,19.7,8.0,3.0,3.8,11.8,3.0,428.55,813.0,0,3.883623530906448,1.9740810260220096,302.0,0.9998000399920015,489.35,6.342568858858402,1.3333333333333333,1.25,0.06270860726206129,0.9,2,183655.1025,0,44.84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,Cost-Sensitive,0
30.0,5.7,0.0,5.2,1.6,80.2,0.0,4.0,170.01,33.0,31.6,2.2,20.2,7.0,0.0,0.0,6.1,2.0,570.22,0.0,1,4.396915247167632,3.484312288372662,332.0,0.7016312927556568,680.04,0.0,1.4,4.0,0.1847845155254079,0.44000000000000006,3,325150.8484,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
55.0,3.0,2.0,19.0,5.6,50.5,3.0,7.0,97.6,45.0,29.5,0.3,8.0,4.0,3.0,22.3,12.8,1.0,732.87,1054.0,0,3.9415818076696905,3.417726683613366,320.0,2.332555814728424,683.1999999999999,5.970222834914014,0.5,2.3333333333333335,0.29918864097363085,0.0375,3,537098.4369,0,285.44,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
29.0,1.5,7.0,6.7,7.1,47.3,2.0,6.0,171.39,9.0,38.5,5.4,0.0,9.0,3.0,9.4,5.7,4.0,1048.15,1460.0,0,3.877431560658527,3.676300671907076,356.0,3.997335109926716,1028.34,6.931231385344204,1.2857142857142858,0.75,0.22333081965311213,0.7714285714285715,3,1098618.4225,0,53.580000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
21.0,3.3,16.0,41.3,14.5,36.8,10.0,20.0,136.67,61.0,53.4,5.7,57.6,7.0,6.0,95.2,43.5,5.0,2822.79,2661.0,1,3.632309102625542,3.996364153861897,304.0,6.058770069675856,2733.3999999999996,21.23958428425385,0.3333333333333333,1.1764705882352942,0.38788407060361735,0.27142857142857146,2,7968143.384099999,0,4141.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,Cost-Sensitive,1
18.0,1.3,11.0,28.9,9.0,47.5,4.0,11.0,195.43,61.0,51.2,8.7,7.4,4.0,3.0,8.6,16.1,2.0,1948.86,1280.0,0,3.8815637979434374,3.955082494888593,304.0,8.455034588777863,2149.73,14.196382071081306,0.3333333333333333,0.9166666666666666,0.26065264979891056,0.725,2,3798055.2995999996,1,138.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
37.0,2.6,10.0,31.2,4.6,46.7,3.0,12.0,80.38,21.0,41.8,8.7,12.8,7.0,2.0,31.5,15.0,3.0,1001.96,1797.1952459902527,0,3.8649313978942956,3.756538102587751,344.0,4.61361014994233,964.56,11.279871232371404,0.5384615384615384,1.0909090909090908,0.5136397149176701,0.6692307692307692,3,1003923.8416,1,472.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
31.0,4.3,17.0,31.1,11.4,51.2,5.0,14.0,136.25,5.0,44.8,10.5,33.5,5.0,1.0,48.2,25.5,3.0,2163.81,2596.0,0,3.955082494888593,3.824284091120139,360.0,3.255056963496861,1907.5,18.19860312106362,0.3333333333333333,0.7777777777777778,0.32641165755919854,0.7,2,4682073.7161,1,1229.1000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
20.0,8.6,12.0,26.3,9.7,50.0,4.0,12.0,144.44,11.0,49.7,7.0,19.1,3.0,2.0,35.5,15.6,2.0,1581.37,1926.9996622516699,1,3.9318256327243257,3.9259259105971376,354.0,1.3951866062085805,1733.28,14.52009896038618,0.23076923076923078,0.9230769230769231,0.3417216721672168,0.5384615384615384,3,2500731.0768999998,0,553.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
52.0,2.0,17.0,39.7,15.1,39.1,7.0,22.1,116.6,24.0,36.6,3.6,48.0,4.0,4.0,44.4,28.8,2.0,2184.31,1617.0,0,3.6913763343125234,3.6270040503958487,341.0,11.044477761119442,2576.86,21.680641346204748,0.17316017316017315,1.2277777777777779,0.3112244897959184,0.15584415584415584,4,4771210.1761,0,1278.72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
46.0,1.5,37.0,44.6,15.7,33.8,7.0,21.0,155.22,6.0,70.4,3.8,54.9,1.0,9.0,64.2,32.8,2.0,2686.0,2858.0,0,3.5496173867804286,4.268297869345539,359.0,13.990672884743505,3259.62,29.590030426309426,0.045454545454545456,0.5526315789473685,0.4506465241326335,0.17272727272727273,1,7214596.0,0,2105.7599999999998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,Cost-Sensitive,0
37.0,2.0,9.0,29.4,6.6,70.4,1.0,14.0,127.54,28.0,32.9,1.2,15.1,8.0,0.0,7.8,19.46,1.0,1444.8,1649.0,0,4.268297869345539,3.5234150143864045,337.0,6.9965017491254375,1785.5600000000002,12.04235036141285,0.5333333333333333,1.4,0.2559514548000622,0.08,3,2087447.0399999998,0,151.788,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
54.0,5.2,0.0,16.4,4.9,56.8,4.0,5.2,41.63,21.0,36.12,2.6,16.1,12.0,2.0,15.9,10.779999999999998,1.0,142.19,1396.0,0,4.056988775678332,3.6141559079179997,344.0,0.9998077292828301,216.47600000000003,0.0,1.9354838709677418,5.2,0.8472906403940885,0.41935483870967744,4,20217.9961,0,171.40199999999996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,Cost-Sensitive,0
45.0,5.0,20.0,37.7,13.5,40.6,10.0,23.4,202.18,43.0,40.08,4.9,23.5,6.0,2.0,66.8,20.9,1.0,3500.27375,4448.0,1,3.728100167267218,3.7155213850603572,322.0,4.679064187162567,4731.012,21.67213537170978,0.24590163934426232,1.1142857142857143,0.1972635101880106,0.20081967213114757,4,12251916.324939061,0,1396.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,1
28.0,4.4,4.0,25.4,4.9,60.4,2.0,18.0,178.05,84.0,10.4,10.6,4.4,5.0,1.0,6.5,15.4,1.0,3500.27375,1263.0,1,4.117409835153096,2.4336133554004498,281.0,4.089979550102249,3204.9,7.92555947447898,0.2631578947368421,3.6,0.05808433398492041,0.5578947368421052,3,12251916.324939061,1,100.10000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1,Cost-Sensitive,1
38.0,2.4,17.0,24.4,11.4,78.7,0.0,11.0,88.42,16.0,60.8,2.5,33.5,5.0,1.0,31.2,17.8,2.0,804.06,683.0,0,4.378269585796169,4.123903364463645,349.0,4.581424406497293,972.62,16.784736703937835,0.4166666666666667,0.6111111111111112,0.6799373741892194,0.20833333333333334,2,646512.4835999999,0,555.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
47.0,4.2,32.0,72.1,16.2,24.9,13.0,31.200000000000003,100.9,7.0,87.84,5.4,44.2,0.0,3.0,91.7,49.7,1.0,2643.7,293.0,0,3.254242968705492,4.4868369990262265,358.0,7.426803142109021,3148.0800000000004,33.43490440736683,0.0,0.9454545454545455,0.8620215897939156,0.16770186335403725,4,6989149.6899999995,0,4387.702300000009,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,1
38.0,3.2,12.0,34.1,10.1,48.4,9.0,16.900000000000002,147.85,51.0,12.36,4.3,14.6,7.0,6.0,52.7,33.0,2.0,1894.12,1837.0,1,3.899950424193877,2.5922651681085,314.0,5.27960012496095,2498.6650000000004,16.04792919780282,0.39106145251396646,1.3000000000000003,0.08303661404098085,0.2402234636871508,4,3587690.5744,0,1739.1000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
40.0,3.0,11.0,27.4,7.1,37.8,4.0,22.1,83.28,61.0,81.0,12.7,35.3,7.0,5.0,30.1,19.4,2.0,1133.78,2635.0,0,3.6584202466292277,4.406719247264253,304.0,7.364211929356882,1840.488,12.886466988898894,0.30303030303030304,1.8416666666666668,0.9610821072615092,0.5497835497835497,4,1285457.0884,1,583.9399999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
27.0,5.0,5.0,17.4,4.4,72.4,2.0,15.0,75.15,49.0,41.0,10.6,7.4,5.0,3.0,43.8,7.0,3.0,1091.82,1075.0,1,4.29592393562047,3.7376696182833684,316.0,2.9994001199760048,1127.25,7.260903134995996,0.3125,2.5,0.5384110308601444,0.6625,1,1192070.9123999998,1,306.59999999999997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
45.0,6.3,16.0,28.9,9.5,60.1,8.0,17.0,124.06,52.0,37.1,7.1,25.6,5.0,3.0,41.08,20.5,2.0,1911.05,3809.0,1,4.11251186617755,3.6402142821326553,313.0,2.697984446913188,2109.02,16.377482482051125,0.2777777777777778,1.0,0.29665760434991206,0.39444444444444443,2,3652112.1025,0,842.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cost-Sensitive,0
28.0,1.2,19.0,24.5,9.2,52.7,11.0,17.0,162.53,69.0,25.0,1.5,30.0,5.0,3.0,44.8,19.32,3.0,3124.03,1307.0,0,3.983413001514819,3.258096538021482,296.0,14.1548709408826,2763.01,16.239369773402764,0.2777777777777778,0.85,0.15287714792392834,0.08333333333333333,3,9759563.440900002,0,865.536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
36.0,2.2,17.0,37.8,10.0,26.7,6.0,22.1,116.71,9.0,23.4,1.6,31.2,10.0,4.0,67.0,28.1,4.0,1984.92,1957.0,1,3.3214324131932926,3.1945831322991562,356.0,10.04089050431622,2579.291,18.591463304223375,0.4329004329004329,1.2277777777777779,0.19879364539971114,0.06926406926406926,4,3939907.4064,0,1882.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
55.0,1.6,0.0,22.52,5.4,70.6,2.0,4.0,80.24,49.0,13.8,11.0,16.5,10.0,1.0,21.6,2.5,1.0,348.28,196.0,1,4.2710950739666,2.6946271807700692,316.0,2.4984384759525295,320.96,0.0,2.0,4.0,0.16986706056129988,2.2,1,121298.95839999997,1,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,Cost-Sensitive,0
30.0,2.9,13.0,17.8,5.9,63.5,3.0,6.0,28.38,46.0,16.6,8.7,18.8,7.0,3.0,0.9,10.68,2.0,170.53,1398.0,0,4.1666652238017265,2.8678989020441064,319.0,2.0682523267838677,170.28,11.093581766938994,1.0,0.42857142857142855,0.5650102110279102,1.2428571428571427,2,29080.4809,1,9.612,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
19.0,6.3,3.0,14.8,6.1,85.4,2.0,9.1,64.99,27.0,46.32,15.2,26.0,8.0,0.0,0.0,14.0,3.0,521.12,2564.0,1,4.45898767581001,3.856933039110186,338.0,1.444215203935883,591.4089999999999,6.469999816853749,0.7920792079207921,2.275,0.7019245340203062,1.504950495049505,4,271566.0544,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Cost-Sensitive,0
25.0,1.1,20.0,31.8,13.4,44.7,4.0,18.0,180.84,22.0,46.8,5.4,30.9,1.0,6.0,61.8,33.5,5.0,3500.27375,2546.0,0,3.822098297900159,3.86702563949741,343.0,16.348773841961854,3255.12,20.426187054193342,0.05263157894736842,0.8571428571428571,0.25736911570611526,0.28421052631578947,3,12251916.324939061,0,2070.2999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,Cost-Sensitive,0
49.0,5.1,4.0,15.2,2.6,72.8,4.0,14.3,82.14,64.0,47.4,9.7,21.5,7.0,0.0,3.1,19.0,3.0,937.77,1506.0,1,4.301358731606427,3.879499813722586,301.0,2.803371887865125,1174.602,5.4070324471438065,0.45751633986928103,2.8600000000000003,0.5701226846283377,0.6339869281045751,4,879412.5728999999,1,58.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Cost-Sensitive,0
41.0,1.7,3.0,16.7,3.8,64.8,3.0,10.4,166.15,20.0,45.96,6.7,9.8,6.0,0.0,36.6,8.8,1.0,1238.9,1739.2120389574402,0,4.186619838331271,3.849296175519841,345.0,6.114050558495004,1727.96,5.752727124767273,0.5263157894736842,2.6,0.27496260843553694,0.5877192982456141,4,1534873.2100000002,0,322.08000000000004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
36.0,0.4,9.0,14.8,8.2,75.2,1.0,7.0,99.69,2.0,56.7,16.85,6.5,8.0,2.0,24.4,12.5,3.0,806.81,1430.6043375195222,1,4.333361462692601,4.055257173514054,363.0,17.456359102244388,697.8299999999999,10.298469625268913,1.0,0.7,0.5631145098818156,2.10625,3,650942.3760999999,1,305.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
31.0,6.2,13.0,16.0,7.56,76.1,0.0,4.0,87.55,21.0,24.4,6.5,0.0,11.0,0.0,14.1,13.5,4.0,417.03,1961.0,1,4.345103280569283,3.2347491740244907,344.0,0.6450572488308337,350.2,11.6286253001202,2.2,0.2857142857142857,0.27555053642010163,1.3,2,173914.02089999997,0,190.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,Cost-Sensitive,0
43.0,2.2,0.0,15.3,3.3,76.4,1.0,3.9,79.81,68.0,38.52,5.4,0.0,6.0,1.0,0.0,13.9,2.0,233.01,1605.0,1,4.3489867805956814,3.6768068728796672,297.0,1.7719218537028623,311.259,0.0,1.2244897959183672,3.9,0.47667367900012375,1.1020408163265305,4,54293.660099999994,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,0
38.0,1.0,5.0,15.3,4.3,56.1,1.0,14.0,70.09,44.0,30.4,5.9,5.8,6.0,1.0,20.5,7.159999999999999,2.0,1054.23,1301.0,0,4.044804116661965,3.4468078929142076,321.0,13.986013986013987,981.26,6.903086206049022,0.4,2.3333333333333335,0.4276269517513011,0.39333333333333337,2,1111400.8929,0,146.77999999999997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
